Nx=          48 Ny=           8        3600       18000 bond           1
   60   68    0    1      0.015093172320      0.001979287848      0.002031700325
   60   76    0    2      0.001437201628      0.000677867108      0.000559116729
   60   84    0    3      0.000609099392      0.000496200385      0.000523060219
   60   92    0    4      0.000402847578      0.000315404359      0.000358762230
   60  100    0    5      0.000329970841      0.000240420881      0.000246227954
   60  108    0    6      0.000243508861      0.000192925282      0.000194203595
   60  116    0    7      0.000199228419      0.000151794477      0.000155518924
   60  124    0    8      0.000149570338      0.000118969033      0.000122096623
   60  132    0    9      0.000124372162      0.000093378357      0.000095515791
   60  140    0   10      0.000092282889      0.000073463302      0.000075098746
   60  148    0   11      0.000076482886      0.000057368589      0.000058822301
   60  156    0   12      0.000057080217      0.000045161599      0.000046285705
   60  164    0   13      0.000046922775      0.000035060771      0.000035924092
   60  172    0   14      0.000034324656      0.000027105692      0.000027778460
   60  180    0   15      0.000028701800      0.000020565544      0.000021262592
   60  188    0   16      0.000020865886      0.000016160146      0.000016631964
   60  196    0   17      0.000017180760      0.000012523026      0.000012850835
   60  204    0   18      0.000012585785      0.000009882191      0.000010131431
   60  212    0   19      0.000010351266      0.000007710925      0.000007916344
   60  220    0   20      0.000007662420      0.000006071224      0.000006225149
   60  228    0   21      0.000006383013      0.000004805258      0.000004847717
   60  236    0   22      0.000004673092      0.000003752933      0.000003810208
   60  244    0   23      0.000003878144      0.000002898427      0.000002971989
   60  252    0   24      0.000002883038      0.000002294996      0.000002345885
   60  260    0   25      0.000002364259      0.000001778294      0.000001816576
   60  268    0   26      0.000001734211      0.000001373638      0.000001414154
   60  276    0   27      0.000001447560      0.000001050384      0.000001088361
   60  284    0   28      0.000001064722      0.000000841736      0.000000869547
   60  292    0   29      0.000000797203      0.000000602952      0.000000635299
   60  300    0   30      0.000000394919      0.000000324289      0.000000335713
