Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          46          84  5.864041274568174E-005 -1.136770371785761E-019 
          46          85  -1.288323061650202E-005 1.230326139971368E-020 
          46          86  -6.865099502837242E-006 -1.869989839058316E-022 
          46          87  -3.872089926352756E-006 -7.776881967233912E-021 
          46          88  -4.228261346053500E-006 9.749158667657503E-021 
          46          89  -7.618558899648993E-006 -2.925354758796153E-021 
          46          90  -1.319971147432435E-005 -7.233968125666527E-021 
          46          91  1.888978633075473E-006 2.277746091694573E-023 
          46          92  9.240753699340322E-007 -1.072574593280646E-020 
          46          93  2.520174482942379E-006 -8.605807548087077E-021 
          46          94  1.241191815013768E-006 -3.249168470270730E-021 
          46          95  1.866270734765349E-006 1.850433363964675E-021 
          46          96  4.665807420775208E-006 -2.583299081550678E-021 
          46          97  -2.425549760417875E-007 1.322271396512703E-021 
          46          98  -6.544865565197590E-007 6.432419926878019E-022 
          46          99  -6.989904235702173E-007 7.286079593164035E-021 
          46         100  -2.475570572728642E-007 2.682511804656748E-021 
          46         101  -9.094305186468062E-007 5.017152634354437E-021 
          46         102  -9.716241752694141E-007 3.121388877311698E-022 
          46         103  2.156469001932627E-007 2.127098589393532E-021 
          46         104  2.966626603703800E-007 -9.486294013866128E-021 
          46         105  2.579071564965139E-007 8.425261653196983E-021 
          46         106  2.834008975900333E-007 8.743446174116838E-022 
          46         107  3.708281196493296E-007 -5.016831494691628E-021 
          46         108  3.248108623668917E-007 -5.100649348732340E-021 
          47          37  2.664594955259313E-002 1.074990696414423E-017 
          47          38  -6.925947137481623E-003 -3.040866073651217E-018 
          47          39  -6.844261133013672E-003 3.995042227810094E-018 
          47          40  2.685477598342614E-002 -1.919085158611664E-018 
          47          41  -0.134612327625181 4.307462965828147E-018 
          47          42  -0.134488702122805 -1.551894251030303E-017 
          47          43  1.518719047380085E-002 -2.631531507884384E-017 
          47          44  4.279340998856973E-003 3.795939365923502E-018 
          47          45  1.491185274260425E-002 -3.272925868745909E-018 
          47          46  -0.151378344810907 1.473795129348443E-017 
          47          47  0.673371995629706 -8.257857444442340E-017 
          47          48  -0.151963746519272 -4.644262804644599E-017 
          47          49  -1.418914176006646E-002 -2.107272191082234E-017 
          47          50  -1.403259215689709E-002 -5.028326820032712E-019 
          47          51  3.489199036232164E-002 2.211902376995984E-017 
          47          52  -0.138076527962833 -1.125948476071337E-017 
          47          53  -0.136521091412318 -3.669196194534041E-017 
          47          54  3.475417983627068E-002 -1.417468231337328E-017 
          47          55  8.210602229599444E-003 7.226856468060937E-019 
          47          56  -9.244312963425245E-003 -5.566949211208865E-018 
          47          57  1.171757468042202E-002 -5.120992146701176E-018 
          47          58  2.566353938214578E-002 1.252448713860307E-018 
          47          59  1.122516888535693E-002 5.104479194067385E-018 
          47          60  -9.141151671988815E-003 -4.809727797729504E-018 
          47          61  4.900738686325945E-004 5.387669247391835E-019 
          47          62  -1.785092991323645E-003 1.312510506634658E-018 
          47          63  -4.689003866673912E-003 2.941180639481726E-020 
          47          64  -4.505807210890598E-003 -6.833742568540143E-019 
          47          65  -1.534824582459019E-003 -4.415894087932601E-019 
          47          66  5.116420308525422E-004 -8.538616536025153E-019 
          47          67  5.216132175943078E-004 1.756122105734491E-019 
          47          68  9.451888406291606E-004 -2.761049856324469E-019 
          47          69  6.982255029243313E-004 4.911038261489212E-020 
          47          70  8.248860033268962E-004 2.312004003215192E-019 
          47          71  4.450630134565620E-004 3.598991183045497E-020 
          47          72  -6.899724496723085E-004 -1.402152465035905E-019 
          47          73  -2.875765104542688E-004 1.679737818650392E-020 
          47          74  -1.741463657866876E-004 -9.521549365726891E-020 
          47          75  -1.454509827033630E-004 -8.418129026037180E-020 
          47          76  -2.506233674000153E-004 1.537681201937353E-019 
          47          77  6.010053375344733E-005 -2.403260111075560E-019 
          47          78  6.123939114046151E-005 6.649726614463715E-019 
          47          79  6.442899582257311E-005 -2.853210956905523E-020 
          47          80  3.191023812135934E-005 5.462869149474135E-021 
          47          81  5.403559820015908E-005 -2.967087229056679E-020 
          47          82  2.434063238451549E-005 -2.476439269364438E-021 
          47          83  -1.401071194738788E-005 -3.363923204454071E-021 
          47          84  2.746180016483093E-005 1.511788995685108E-020 
          47          85  -1.422524973817431E-005 -6.818065590976416E-022 
          47          86  -1.262020589768604E-005 4.994032336096258E-021 
          47          87  -6.929236867652757E-006 -5.812686784008411E-021 
          47          88  -3.640086464867617E-006 1.045484416570884E-020 
          47          89  -3.791418580790351E-006 1.898157987714686E-021 
          47          90  -8.356598741676621E-006 8.340602920586618E-021 
          47          91  4.905676134540632E-006 -1.357297066370978E-021 
          47          92  1.773633996768421E-006 -6.147668902460630E-021 
          47          93  8.778579732289793E-007 -6.641823646540025E-021 
          47          94  2.439403761348713E-006 -1.284864115906511E-021 
          47          95  1.098481838080766E-006 4.502346006117188E-022 
          47          96  2.055348507934262E-006 -2.108596673682824E-021 
          47          97  -1.076658245376787E-006 1.014284202815080E-022 
          47          98  -1.630904109122945E-007 -1.320052593203169E-022 
          47          99  -6.213962928353298E-007 6.508217062924536E-021 
          47         100  -6.566198407161197E-007 2.012145683632819E-021 
          47         101  -1.802629090303445E-007 3.157295652878976E-021 
          47         102  -9.870044498482757E-007 5.019889278458407E-022 
          47         103  2.564719169897223E-007 3.389277525250507E-021 
          47         104  1.999672978506845E-007 -7.002391789062692E-021 
          47         105  3.052919534148874E-007 9.664719326380315E-021 
          47         106  2.300395392656334E-007 2.823673450881760E-021 
          47         107  2.695465570057123E-007 -2.736944709741468E-021 
          47         108  4.104594559443612E-007 -2.520152080238569E-021 
          48          37  -0.131579867534310 4.437225144086521E-017 
          48          38  2.679658646210785E-002 -2.652724889872734E-018 
          48          39  -6.813740266896193E-003 2.248108060705650E-017 
          48          40  -6.904675464954525E-003 -1.703719403521663E-017 
          48          41  2.720233496057438E-002 8.463446509216831E-018 
          48          42  -0.135882660872884 -2.330642949470489E-017 
          48          43  -0.153272997829450 5.244291392705051E-019 
          48          44  1.510213007778015E-002 1.261448531784371E-017 
          48          45  4.172299857789333E-003 -1.477986255588343E-017 
          48          46  1.499382020872336E-002 7.850395362568500E-018 
          48          47  -0.151963746519272 -4.644262804644599E-017 
          48          48  0.673375535283032 -6.919024365508199E-018 
          48          49  3.524178440274574E-002 -1.753802011871023E-018 
          48          50  -1.416829185850589E-002 -8.986814637096228E-019 
          48          51  -1.388683298329533E-002 -1.919643007663656E-017 
          48          52  3.458034098568125E-002 -6.567421099774583E-018 
          48          53  -0.136260267296868 5.075995217601142E-017 
          48          54  -0.137775721376710 -4.331265599328237E-017 
          48          55  -9.345026858654668E-003 5.030791776076024E-018 
          48          56  8.225505476967663E-003 -2.065449348238207E-018 
          48          57  -9.190531388082145E-003 7.049587393915916E-019 
          48          58  1.151555086546499E-002 2.979816451509724E-018 
          48          59  2.542582543330670E-002 -1.112817646332570E-017 
          48          60  1.178645608569291E-002 9.689325534777694E-019 
          48          61  5.587694277169298E-004 8.426488023091098E-020 
          48          62  4.882001883174097E-004 1.286472697673533E-018 
          48          63  -1.740186540106974E-003 -2.920798652857127E-019 
          48          64  -4.616576949352675E-003 -1.500036400019866E-020 
          48          65  -4.526285063148504E-003 1.388309004564004E-018 
          48          66  -1.823558572130938E-003 -1.581623709969291E-018 
          48          67  -7.223765707086203E-004 -5.748353272225512E-020 
          48          68  5.203102816728045E-004 -9.595101810750880E-020 
          48          69  9.210614050073507E-004 2.122415269100937E-019 
          48          70  7.149774704162872E-004 8.081127528099860E-020 
          48          71  8.579413794422017E-004 1.209381296962309E-019 
          48          72  5.296443873817895E-004 6.032277164526099E-020 
          48          73  6.556739520631348E-005 -3.484099965735290E-020 
          48          74  -2.873896861200825E-004 4.119009891617069E-020 
          48          75  -1.715986021427222E-004 2.700525058172981E-022 
          48          76  -1.585298053820447E-004 5.249281099961620E-020 
          48          77  -2.585945354149448E-004 -5.792173827092948E-020 
          48          78  5.037917579900284E-005 3.180925652833791E-019 
          48          79  2.771267919215542E-005 -7.590789428423535E-020 
          48          80  6.401238353868739E-005 3.680152844743989E-020 
          48          81  3.317573534007574E-005 -9.643489872970621E-021 
          48          82  5.788975947670481E-005 5.568143269316167E-021 
          48          83  2.662937789612720E-005 1.533977651698120E-020 
          48          84  -1.114745253090390E-005 3.024397922095691E-020 
          48          85  -8.521882397833020E-006 6.661646880423000E-021 
          48          86  -1.409782532296975E-005 -8.949476119599352E-022 
          48          87  -1.314415913779695E-005 1.272894836833502E-021 
          48          88  -7.935903717003266E-006 2.529662467626255E-021 
          48          89  -4.007135457492969E-006 -1.476031288047314E-021 
          48          90  -4.687669324668069E-006 1.298009311063438E-020 
          48          91  2.069093779332852E-006 -5.370245738830100E-021 
          48          92  4.910877434553968E-006 -1.116810843898321E-020 
          48          93  1.971124968549538E-006 -1.223342303184703E-020 
          48          94  1.140263899002549E-006 -8.702829039659305E-021 
          48          95  2.464291869545986E-006 -6.033611252641779E-021 
          48          96  1.328830519525266E-006 -9.326149171084921E-021 
          48          97  -1.077882141003991E-006 1.085969471977809E-020 
          48          98  -1.081769662134670E-006 9.254205282727666E-021 
          48          99  -2.102684779318519E-007 1.413451414746272E-020 
          48         100  -6.721528592609415E-007 9.876712458083561E-021 
          48         101  -6.297501692626511E-007 9.142829605705142E-021 
          48         102  -2.299914038323869E-007 4.458688409161321E-021 
          48         103  3.757345657730664E-007 -1.000124975114283E-020 
          48         104  2.794362404648437E-007 -2.244206361426530E-020 
          48         105  2.540849312813647E-007 -6.149886636603505E-021 
          48         106  3.240000489354933E-007 -1.384917894951175E-020 
          48         107  2.499589584351612E-007 -2.010309573140361E-020 
          48         108  3.387445216726382E-007 -2.363533502530724E-020 
          49          37  1.195997808108486E-002 7.121887722748178E-018 
          49          38  2.464831192060405E-002 -1.845898342033225E-018 
          49          39  1.169217056359977E-002 5.088645272135682E-018 
          49          40  -8.179728310732010E-003 6.218969708960771E-019 
          49          41  6.435828886618269E-003 -3.687192970850859E-018 
          49          42  -8.301891672587323E-003 -1.181606086397057E-017 
          49          43  -0.137822573618879 -7.457354997900307E-018 
          49          44  -0.136375530434722 1.132751436905345E-017 
          49          45  3.462598858570911E-002 -1.734335259958765E-017 
          49          46  -1.388484485554668E-002 1.181920572768795E-017 
          49          47  -1.418914176006646E-002 -2.107272191082234E-017 
          49          48  3.524178440274574E-002 -1.753802011871023E-018 
          49          49  0.676168700835883 -1.462628781371856E-016 
          49          50  -0.154778626494799 4.442986637585943E-019 
          49          51  1.561253857487200E-002 -1.040141899592363E-017 
          49          52  6.078721812057382E-003 -1.474426278224607E-017 
          49          53  1.581129406059604E-002 1.893678192523730E-017 
          49          54  -0.156210828687411 1.402612046730873E-016 
          49          55  -0.136337035866023 -4.447070521934025E-017 
          49          56  3.012331733805541E-002 -5.962537503352053E-018 
          49          57  -9.528823060109383E-003 -1.917784816461346E-017 
          49          58  -9.427018694314775E-003 -9.621457765732766E-018 
          49          59  2.961013638552732E-002 -1.285780308196062E-017 
          49          60  -0.131716497463419 -6.023678329874187E-018 
          49          61  1.284790986974148E-002 -5.565147881675114E-019 
          49          62  -5.885665770175447E-003 1.492510944833792E-018 
          49          63  2.419500879775240E-003 9.937083312196530E-019 
          49          64  -5.815855417246888E-003 -2.275546644935417E-018 
          49          65  1.191540522173306E-002 -3.500050517332009E-019 
          49          66  2.151823964025752E-002 -8.568586165454460E-019 
          49          67  -3.082513956579293E-003 -3.273819830002033E-019 
          49          68  1.183507313948365E-003 1.080058390047567E-018 
          49          69  1.130604987782376E-003 -1.602269483546936E-018 
          49          70  -2.693916025885811E-003 -1.956990051831967E-019 
          49          71  -3.589704802182903E-003 1.097997233697070E-019 
          49          72  -3.935832000009068E-003 2.368971886597105E-019 
          49          73  5.478984117372406E-004 2.110668765615498E-019 
          49          74  -7.270431715859856E-004 -6.088099351713172E-020 
          49          75  4.943618600490036E-004 -1.664183959973412E-018 
          49          76  8.410280360236089E-004 -5.482049761372119E-019 
          49          77  6.307750282758586E-004 2.859199954297012E-019 
          49          78  9.466924686815390E-004 2.819831836262037E-019 
          49          79  1.540544308467866E-005 5.694815413301329E-021 
          49          80  2.771285898534136E-005 2.359280399516942E-020 
          49          81  -2.050106732873270E-004 6.070342133398399E-020 
          49          82  -1.808138728459863E-004 2.385599220891974E-019 
          49          83  -1.919604262639874E-004 -1.073058627339588E-019 
          49          84  -2.201956475311141E-004 -1.080272328700051E-020 
          49          85  1.063428133067594E-005 4.900305565955426E-021 
          49          86  1.723518272372577E-005 -5.887358268860278E-021 
          49          87  4.763637011650413E-005 -8.598120863546932E-021 
          49          88  5.256871312715123E-005 -8.566626320848639E-021 
          49          89  4.870944246792201E-005 -8.887286500326899E-022 
          49          90  2.161701315532102E-005 1.748085022442230E-021 
          49          91  -6.946198822603498E-006 1.128988365757041E-021 
          49          92  -4.452016033563192E-006 2.118058252895199E-020 
          49          93  -1.504827844260572E-005 1.434761840869482E-020 
          49          94  -1.456880601087640E-005 9.828404256527341E-021 
          49          95  -5.180947172813971E-006 3.214162531490321E-021 
          49          96  -7.591044757394303E-006 1.754827551934797E-020 
          49          97  1.356095332770670E-006 -1.164868119964505E-020 
          49          98  2.102177708603920E-006 -1.288450918912575E-020 
          49          99  4.636827902927951E-006 -1.650472081811028E-020 
          49         100  2.018455167378677E-006 -1.355001870522967E-020 
          49         101  1.429376456722503E-006 -1.108836569923092E-020 
          49         102  2.763325900458064E-006 -5.982686504457023E-021 
          49         103  -5.480876764583545E-007 1.491173770929198E-020 
          49         104  -9.679892200641741E-007 2.730260592785884E-020 
          49         105  -9.771464643315879E-007 1.246220257501186E-020 
          49         106  -5.585228257955914E-007 1.934486246438948E-020 
          49         107  -7.051927997917877E-007 2.614517417613033E-020 
          49         108  -7.421571326508779E-007 3.062415713089498E-020 
          50          37  -8.120190572827379E-003 -9.435976396598141E-019 
          50          38  1.138544754222520E-002 8.704405283138321E-019 
          50          39  2.486144711999273E-002 2.065228487694941E-018 
          50          40  1.187502789297021E-002 -1.091477866658884E-018 
          50          41  -8.202722705227712E-003 -7.014625524386916E-018 
          50          42  6.403321172063040E-003 6.685443862027416E-018 
          50          43  3.473198495593094E-002 7.560583525210374E-018 
          50          44  -0.136495645667386 3.498645804441046E-017 
          50          45  -0.138198138644058 6.529310898810330E-017 
          50          46  3.491952673396574E-002 1.038455547855444E-017 
          50          47  -1.403259215689709E-002 -5.028326820032712E-019 
          50          48  -1.416829185850589E-002 -8.986814637096228E-019 
          50          49  -0.154778626494799 4.442986637585943E-019 
          50          50  0.676157988878795 -1.008417635579341E-016 
          50          51  -0.154140634202157 1.457922687967740E-017 
          50          52  1.551480474147227E-002 -5.144048946313547E-018 
          50          53  6.179589245025133E-003 1.628231951671940E-017 
          50          54  1.585619460511504E-002 3.407158875904718E-018 
          50          55  -0.134841793361054 8.780377488756818E-018 
          50          56  -0.135024131419291 6.358052112716687E-019 
          50          57  2.969953432388575E-002 2.983833776372028E-018 
          50          58  -9.396939056265019E-003 -2.396396343996833E-018 
          50          59  -9.551824669100217E-003 3.174221882872608E-019 
          50          60  2.947159095824552E-002 -5.584539953999690E-018 
          50          61  2.217959123267619E-002 -9.436817553553416E-019 
          50          62  1.224394678105321E-002 6.249630205801761E-019 
          50          63  -5.695758985491392E-003 -1.598381227746530E-018 
          50          64  2.453868598121584E-003 -3.196619276929720E-019 
          50          65  -5.566411287279555E-003 2.444554548724190E-018 
          50          66  1.192033823926081E-002 -1.158150149038648E-018 
          50          67  -3.813112809275433E-003 5.075612468591349E-019 
          50          68  -2.692302277299859E-003 3.383067576201837E-019 
          50          69  1.060777143336782E-003 -1.484433519505566E-019 
          50          70  1.025734839139533E-003 -6.629239688133084E-019 
          50          71  -2.266408393431171E-003 2.059768635832528E-019 
          50          72  -3.593142809135037E-003 1.275921310887827E-020 
          50          73  8.812264285259228E-004 -1.085617349400658E-019 
          50          74  4.586545292270527E-004 1.371502332413726E-018 
          50          75  -6.452301957043499E-004 -3.684793081276584E-019 
          50          76  4.161455670648842E-004 6.554661705118948E-019 
          50          77  7.292936300047167E-004 -8.054066640759697E-020 
          50          78  6.225284339172795E-004 -1.334556504369803E-019 
          50          79  -1.994749361430625E-004 -6.232103240063475E-020 
          50          80  2.434934626496830E-005 1.107889637228357E-020 
          50          81  2.373485628462624E-005 -3.718041433095629E-021 
          50          82  -1.739364970239441E-004 1.571864661645511E-019 
          50          83  -1.559332274292913E-004 -1.992646859303457E-020 
          50          84  -1.867132502672034E-004 2.590339237254720E-021 
          50          85  1.805384207420568E-005 3.271576849391628E-021 
          50          86  6.989294436285217E-006 2.088558995710881E-020 
          50          87  1.566424271987256E-005 -1.642397618653458E-020 
          50          88  4.033910548909246E-005 -1.175298167074281E-020 
          50          89  4.570516229618500E-005 7.362083165053374E-022 
          50          90  4.696825761639531E-005 -5.208502626137419E-021 
          50          91  -6.303622383986629E-006 -4.047528007594060E-021 
          50          92  -5.685914588150044E-006 1.004827873928333E-021 
          50          93  -4.135365992113823E-006 6.116601488085121E-021 
          50          94  -1.272499246983997E-005 3.353643781201618E-021 
          50          95  -1.271392395934168E-005 -3.558042217986689E-021 
          50          96  -5.124725092645186E-006 8.689965420780210E-021 
          50          97  2.407610183629016E-006 -1.852174573943538E-021 
          50          98  1.098840954438487E-006 -3.606164402306769E-021 
          50          99  1.834319990461049E-006 -5.083816866734242E-021 
          50         100  3.920550297186344E-006 -2.674584558216123E-021 
          50         101  1.767595043716633E-006 -2.945191556407464E-021 
          50         102  1.338127626554008E-006 1.867194335109458E-021 
          50         103  -5.479045454146679E-007 1.296439992887057E-021 
          50         104  -4.170385762102172E-007 7.100258868832467E-021 
          50         105  -8.037619697138274E-007 -9.699754223906886E-022 
          50         106  -7.750667474922477E-007 2.344707306121481E-021 
          50         107  -4.339471709846500E-007 5.414730227742835E-021 
          50         108  -5.965636624987895E-007 6.559822238933235E-021 
          51          37  6.249099525736201E-003 1.001722710943598E-017 
          51          38  -7.823493449453820E-003 -3.958219654626427E-018 
          51          39  1.123019872731269E-002 1.526128575050448E-018 
          51          40  2.480966670177022E-002 -5.449040893753606E-018 
          51          41  1.185178224404592E-002 2.220203774574375E-018 
          51          42  -8.131252699145743E-003 5.889692432289769E-018 
          51          43  -1.382764511136772E-002 -1.418194696329869E-017 
          51          44  3.413343131573832E-002 -5.092362100740997E-018 
          51          45  -0.135725125322411 -2.501486980863201E-019 
          51          46  -0.138540065067744 3.510467297569202E-017 
          51          47  3.489199036232164E-002 2.211902376995984E-017 
          51          48  -1.388683298329533E-002 -1.919643007663656E-017 
          51          49  1.561253857487200E-002 -1.040141899592363E-017 
          51          50  -0.154140634202157 1.457922687967740E-017 
          51          51  0.676167906348489 6.579031333125822E-017 
          51          52  -0.154163032051276 -1.646051686267000E-017 
          51          53  1.546184886194984E-002 -1.075252355314245E-018 
          51          54  6.036991998321100E-003 7.654362976061920E-018 
          51          55  2.995694976076554E-002 -1.357957955458094E-017 
          51          56  -0.136302391793888 1.440400008749162E-017 
          51          57  -0.134518671885131 8.892440342657066E-018 
          51          58  2.957832024046660E-002 -1.704475313886950E-017 
          51          59  -9.303580639041638E-003 2.120469968450335E-018 
          51          60  -9.415204934717180E-003 -1.552612367187440E-017 
          51          61  1.250551476863990E-002 1.304325905415345E-018 
          51          62  2.232795522576010E-002 2.287418908374717E-018 
          51          63  1.211453950659205E-002 -8.951538110785212E-019 
          51          64  -5.673308698375652E-003 -1.308590173294950E-018 
          51          65  2.420710943324154E-003 2.875524357605023E-018 
          51          66  -5.758318536284062E-003 1.289831069915729E-018 
          51          67  -3.890751646514716E-003 -3.903007753670523E-019 
          51          68  -3.812363748806403E-003 -5.886264751748926E-019 
          51          69  -2.570281743465970E-003 -2.253003916398338E-020 
          51          70  1.002161306263129E-003 -1.044780182527056E-018 
          51          71  1.028026605379670E-003 -8.654373781386263E-019 
          51          72  -2.701745448744256E-003 -7.908338067473341E-021 
          51          73  6.596949858616118E-004 2.727296272941624E-019 
          51          74  8.470249681381365E-004 -1.431082414418616E-020 
          51          75  4.395113467030845E-004 -3.889503577544804E-019 
          51          76  -6.290111160766976E-004 -5.285154116806843E-019 
          51          77  4.206327509696664E-004 -1.687941914460079E-019 
          51          78  8.414690614443260E-004 -1.991597803744542E-019 
          51          79  -1.878443253887199E-004 -6.147925997076445E-020 
          51          80  -1.913751153174663E-004 5.762702475090110E-020 
          51          81  2.511144766682919E-005 7.030333440876773E-020 
          51          82  2.008556463133801E-005 -3.375943998914354E-021 
          51          83  -1.761160937637379E-004 2.546783062711989E-021 
          51          84  -1.851545581690307E-004 1.414170843013327E-019 
          51          85  4.610216789874152E-005 -3.830059116755035E-020 
          51          86  1.565386867459290E-005 -9.885776884443860E-022 
          51          87  7.758290993672520E-006 -1.708897330878705E-020 
          51          88  1.652514902101350E-005 1.329046373402959E-020 
          51          89  4.103406607171064E-005 -7.933375258481143E-021 
          51          90  5.263096010114223E-005 -1.168132565943671E-020 
          51          91  -4.257872721411769E-006 4.060492751193402E-021 
          51          92  -5.888771004167721E-006 1.039736049475798E-020 
          51          93  -6.185086523715766E-006 1.101704375434201E-020 
          51          94  -4.246797762771276E-006 5.624090775274962E-021 
          51          95  -1.272939702218521E-005 -1.839219948144974E-021 
          51          96  -1.454495218025489E-005 1.007500056573932E-020 
          51          97  1.146150216802721E-006 -6.676993448603591E-021 
          51          98  2.437157440720926E-006 -2.433410402352498E-021 
          51          99  1.235170471019931E-006 -3.518956622069709E-021 
          51         100  1.797263839834830E-006 -5.095128494222028E-021 
          51         101  3.978121954204097E-006 -5.837313246032300E-021 
          51         102  2.004838634739065E-006 -2.296738609727339E-021 
          51         103  -5.661488727195387E-007 2.804887112587117E-021 
          51         104  -5.926154135661368E-007 1.079713805328592E-020 
          51         105  -4.731564546377691E-007 -5.426321950593074E-022 
          51         106  -8.353079708348094E-007 4.760463323906490E-021 
          51         107  -8.247506279609920E-007 8.785871117046893E-021 
          51         108  -5.199982565697384E-007 1.074142942238663E-020 
          52          37  -7.930970625735898E-003 4.095329531723871E-019 
          52          38  6.199709077005157E-003 -1.335707789689117E-018 
          52          39  -7.821366610717305E-003 -3.183295041134472E-018 
          52          40  1.124623623255677E-002 -1.078437620294068E-018 
          52          41  2.479129916118352E-002 -6.037262606614484E-018 
          52          42  1.164676098704157E-002 -2.269811880171594E-018 
          52          43  -1.377710105087072E-002 7.844967209225885E-019 
          52          44  -1.361823282342763E-002 7.297368380504820E-018 
          52          45  3.406653104692222E-002 -5.983182713986353E-019 
          52          46  -0.135769459903736 -2.484337176735607E-017 
          52          47  -0.138076527962833 -1.125948476071337E-017 
          52          48  3.458034098568125E-002 -6.567421099774583E-018 
          52          49  6.078721812057382E-003 -1.474426278224607E-017 
          52          50  1.551480474147227E-002 -5.144048946313547E-018 
          52          51  -0.154163032051276 -1.646051686267000E-017 
          52          52  0.676152036349775 2.793784573746962E-017 
          52          53  -0.153868617014610 2.836084901280641E-017 
          52          54  1.551905316858220E-002 -1.101993577788677E-017 
          52          55  -9.511813294522482E-003 1.240415049550981E-017 
          52          56  3.018159342247943E-002 -8.780670650904361E-018 
          52          57  -0.136831313213750 -9.045675338159611E-018 
          52          58  -0.134593120651908 1.182640787835073E-017 
          52          59  2.954701159059437E-002 1.195746220153153E-017 
          52          60  -9.428310790971672E-003 -4.139775301002435E-018 
          52          61  -5.846724105496771E-003 -7.489670754632681E-019 
          52          62  1.270472568028973E-002 3.281154341317132E-019 
          52          63  2.234700605844163E-002 5.420130985359763E-018 
          52          64  1.211090988265879E-002 -5.197606397356919E-018 
          52          65  -5.655247552708874E-003 -6.104979416216212E-019 
          52          66  2.362609041209059E-003 -2.607728419598553E-019 
          52          67  -2.986656791578687E-003 1.147930676145515E-018 
          52          68  -3.942920581607157E-003 5.340930013815997E-019 
          52          69  -3.778461386292977E-003 2.868509073982339E-019 
          52          70  -2.571196381066740E-003 5.454095225747209E-019 
          52          71  1.057979750435344E-003 4.868246893024648E-019 
          52          72  1.134051939190760E-003 -6.521291818587907E-019 
          52          73  9.445131379753228E-004 1.493232148596236E-019 
          52          74  6.433483676619876E-004 -5.061650669096360E-020 
          52          75  8.347082169230847E-004 4.927230415860252E-019 
          52          76  4.389813685547141E-004 9.734778417030805E-019 
          52          77  -6.478453892337936E-004 -1.527872945032752E-019 
          52          78  4.958340864191257E-004 -7.640615461872056E-021 
          52          79  -2.040062808587686E-004 2.820818556658379E-019 
          52          80  -1.794115414685932E-004 2.048881215749460E-019 
          52          81  -1.895261165662715E-004 3.538166869709842E-020 
          52          82  2.901319962684796E-005 -9.272764230657291E-020 
          52          83  2.141918643416770E-005 1.254164988331613E-019 
          52          84  -2.058941505801794E-004 6.641513686585934E-020 
          52          85  5.577436541223979E-005 -1.452762907337547E-020 
          52          86  4.385811431134897E-005 -6.777954513252171E-021 
          52          87  1.491069244291617E-005 5.685530832887246E-021 
          52          88  7.361995285050609E-006 -4.999407198256245E-020 
          52          89  1.689683261204814E-005 4.502805072258483E-020 
          52          90  4.879356747900996E-005 -2.565396252711294E-021 
          52          91  -1.510817131564171E-005 1.172856584479833E-020 
          52          92  -3.320081277230386E-006 1.342962367354087E-020 
          52          93  -5.899189726631216E-006 1.221755793491620E-021 
          52          94  -6.167281776541970E-006 9.435378808591581E-021 
          52          95  -4.125931208773020E-006 6.817740821185373E-021 
          52          96  -1.501941315664609E-005 1.298990658764101E-020 
          52          97  1.979444547333023E-006 -1.158045607992911E-020 
          52          98  9.088662814864756E-007 -1.164999837983492E-020 
          52          99  2.492639135822313E-006 -1.151195214341008E-020 
          52         100  1.123639008099051E-006 -8.999365512325222E-021 
          52         101  1.814400518715038E-006 -9.668268660842180E-021 
          52         102  4.575829065479816E-006 -4.750124301273744E-021 
          52         103  -4.272427475861056E-007 1.452820325686172E-020 
          52         104  -5.318257683885439E-007 2.178625024031845E-020 
          52         105  -5.875935027073905E-007 1.465309634808987E-020 
          52         106  -4.300442442581939E-007 1.942345750599619E-020 
          52         107  -8.480870675964841E-007 2.270621029947802E-020 
          52         108  -9.174437044678317E-007 2.750601925088055E-020 
          53          37  1.104948820297098E-002 -7.077502798443659E-018 
          53          38  -7.663059094014761E-003 -5.033998300918470E-019 
          53          39  6.247374956147968E-003 -2.840200871428486E-018 
          53          40  -7.881390796656451E-003 2.993085919081377E-018 
          53          41  1.141972077289477E-002 1.121846963957008E-018 
          53          42  2.461420199587543E-002 5.068153401558039E-018 
          53          43  3.402710825927191E-002 1.014324138098725E-017 
          53          44  -1.392431632949821E-002 -8.214080016678985E-018 
          53          45  -1.362365913606943E-002 6.356092627666171E-018 
          53          46  3.415839780367400E-002 1.707310267721141E-017 
          53          47  -0.136521091412318 -3.669196194534041E-017 
          53          48  -0.136260267296868 5.075995217601142E-017 
          53          49  1.581129406059604E-002 1.893678192523730E-017 
          53          50  6.179589245025133E-003 1.628231951671940E-017 
          53          51  1.546184886194984E-002 -1.075252355314245E-018 
          53          52  -0.153868617014610 2.836084901280641E-017 
          53          53  0.676117961932825 2.596507354951601E-016 
          53          54  -0.154768579057417 2.341137478155905E-017 
          53          55  -9.619936177619030E-003 -1.526622494410202E-018 
          53          56  -9.576050304092736E-003 6.377477362982909E-018 
          53          57  3.016976743113017E-002 -1.676077458632417E-017 
          53          58  -0.136801657688872 -1.052528627269066E-018 
          53          59  -0.135079569344584 2.419235600096849E-017 
          53          60  3.004116885433629E-002 3.024774420996146E-018 
          53          61  2.374031144749861E-003 3.032324714623865E-018 
          53          62  -5.862152499914950E-003 -6.054165323148809E-018 
          53          63  1.272679881329544E-002 -2.358505341538859E-019 
          53          64  2.236995499456971E-002 3.143692187686046E-019 
          53          65  1.222253620856532E-002 1.726259909329744E-018 
