 Nx=          48 Ny=           6 J2=
 (0.000000000000000E+000,0.000000000000000E+000) kept_max=       16000
      45      51       1     0.81149283581333     0.91675424575806     0.91934615373611
      45      57       2     0.84271425191452     0.91675424575806     0.92137026786804
      45      63       3     0.84260891745092     0.91675424575806     0.91961836814880
      45      69       4     0.84095207758118     0.91675424575806     0.91768544912338
      45      75       5     0.84225947476506     0.91675424575806     0.91907232999802
      45      81       6     0.84413296172953     0.91675424575806     0.92099517583847
      45      87       7     0.84319755237654     0.91675424575806     0.91987806558609
      45      93       8     0.84141257089180     0.91675424575806     0.91791611909866
      45      99       9     0.84220140089144     0.91675424575806     0.91878330707550
      45     105      10     0.84404823734250     0.91675424575806     0.92077362537384
      45     111      11     0.84348747100527     0.91675424575806     0.92013132572174
      45     117      12     0.84163327341878     0.91675424575806     0.91810441017151
      45     123      13     0.84201193773094     0.91675424575806     0.91852289438248
      45     129      14     0.84389482537461     0.91675424575806     0.92056697607040
      45     135      15     0.84372036471277     0.91675424575806     0.92036098241806
      45     141      16     0.84183577610036     0.91675424575806     0.91830182075500
      45     147      17     0.84182226488636     0.91675424575806     0.91829031705856
      45     153      18     0.84371000433399     0.91675424575806     0.92034566402435
      45     159      19     0.84392233049434     0.91675424575806     0.92056906223297
      45     165      20     0.84205156929020     0.91675424575806     0.91852575540543
      45     171      21     0.84164696864948     0.91675424575806     0.91808617115021
      45     177      22     0.84350046961498     0.91675424575806     0.92010664939880
      45     183      23     0.84410890503039     0.91675424575806     0.92076605558395
      45     189      24     0.84229063721753     0.91675424575806     0.91878086328506
      45     195      25     0.84147743110069     0.91675424575806     0.91789466142654
      45     201      26     0.84326797068876     0.91675424575806     0.91984742879868
      45     207      27     0.84430893085121     0.91675424575806     0.92098075151443
      45     213      28     0.84255611033880     0.91675424575806     0.91906756162643
      45     219      29     0.84126929704725     0.91675424575806     0.91766428947449
      45     225      30     0.84302987625146     0.91675424575806     0.91958469152451
      45     231      31     0.84465028623370     0.91675424575806     0.92135119438171
      45     237      32     0.84280711082952     0.91675424575806     0.91933989524841
      45     243      33     0.84041408161183     0.91675424575806     0.91672974824905
