Nx=         48 Ny=           4         3600       12000 bond           1
   29   33    0    1      0.016119233015      0.002278718300      0.002278717933
   29   37    0    2      0.002885207109      0.000716362292      0.000895426532
   29   41    0    3      0.001733358241      0.000481145381      0.000511250588
   29   45    0    4      0.001076421691      0.000379325837      0.000378632516
   29   49    0    5      0.000625077542      0.000445627287      0.000445626750
   29   53    0    6      0.000424754744      0.000348671516      0.000348745991
   29   57    0    7      0.000387217662      0.000189006476      0.000189026467
   29   61    0    8      0.000397853546      0.000134415124      0.000134417934
   29   65    0    9      0.000372774146      0.000116552506      0.000116552542
   29   69    0   10      0.000297479249      0.000122624602      0.000122624910
   29   73    0   11      0.000216192522      0.000152939867      0.000152940606
   29   77    0   12      0.000171282586      0.000133338976      0.000133339475
   29   81    0   13      0.000167469966      0.000082554728      0.000082554499
   29   85    0   14      0.000179216648      0.000062059139      0.000062058675
   29   89    0   15      0.000175854941      0.000056869209      0.000056869149
   29   93    0   16      0.000148333072      0.000063364374      0.000063364341
   29   97    0   17      0.000114116938      0.000080774754      0.000080774805
   29  101    0   18      0.000094545507      0.000072850686      0.000072850704
   29  105    0   19      0.000094930216      0.000046787437      0.000046787287
   29  109    0   20      0.000103611236      0.000036150396      0.000036150587
   29  113    0   21      0.000103697881      0.000033833628      0.000033833944
   29  117    0   22      0.000089103405      0.000038612442      0.000038612375
   29  121    0   23      0.000069546791      0.000050433656      0.000050433559
   29  125    0   24      0.000058270276      0.000045992286      0.000045992321
   29  129    0   25      0.000059354018      0.000029190888      0.000029190918
   29  133    0   26      0.000065904072      0.000022945502      0.000022945774
   29  137    0   27      0.000066702187      0.000021594245      0.000021594487
   29  141    0   28      0.000057174543      0.000024774465      0.000024774188
   29  145    0   29      0.000043845041      0.000033616268      0.000033616006
   29  149    0   30      0.000035995213      0.000030495340      0.000030495195
