    31    37     0     1       0.014098226692       0.001704408695       0.001706447556       0.014012130966       0.000000000000       0.000000000000        3.14152193        1.39008163       -2.95877507       -0.00057033        0.00000000        0.00000000
    31    43     0     2       0.001462650164       0.000579206485       0.000676874429       0.001829440965       0.001704408695       0.002953419637       -0.00181748        0.91633377        0.61612535       -3.13800249        1.39008163        0.49290326
    31    49     0     3       0.000623058550       0.000538280252       0.000503695391       0.000675737358       0.000579206485       0.000683781787       -3.13378250        0.57257513       -2.09233890       -0.00090575        0.91633377       -2.46202582
    31    55     0     4       0.000393973309       0.000419529979       0.000397242342       0.000409489195       0.000538280252       0.000527567406        0.00957089        0.55285564        1.05598206       -3.13080277        0.57257513        1.12320948
    31    61     0     5       0.000388903265       0.000302872395       0.000297069966       0.000395543437       0.000419529979       0.000413792118       -3.13981700        0.69789187       -2.27020254        0.00468243        0.55285564       -2.05766124
    31    67     0     6       0.000339349376       0.000260892518       0.000259824138       0.000340796134       0.000302872395       0.000300564182        0.00003136        0.62045201        0.94437787       -3.14098529        0.69789187        0.88263543
    31    73     0     7       0.000232989221       0.000242053070       0.000240995575       0.000233030220       0.000260892518       0.000260302546       -3.14050902        0.47953256       -2.04821225        0.00021770        0.62045201       -2.19145587
    31    79     0     8       0.000187047268       0.000193250736       0.000192159238       0.000187296525       0.000242053070       0.000241760028        0.00063664        0.55597066        1.01981719       -3.14111132        0.47953256        1.09739738
    31    85     0     9       0.000197391008       0.000152022426       0.000150972693       0.000197664650       0.000193250736       0.000192772204        3.14064507        0.70825124       -2.27713551        0.00077257        0.55597066       -2.12003766
    31    91     0    10       0.000173412148       0.000139168489       0.000138299417       0.000173455778       0.000152022426       0.000151362422       -0.00134115        0.60195335        0.96922334       -3.14102146        0.70825124        0.86474292
    31    97     0    11       0.000120806807       0.000130966706       0.000130405544       0.000120828290       0.000139168489       0.000138676051        3.14085023        0.46895711       -2.03851706        0.00024755        0.60195335       -2.17349567
    31   103     0    12       0.000101525296       0.000104428776       0.000104074945       0.000101650175       0.000130966706       0.000130667761       -0.00060406        0.56220581        1.01011262       -3.14131858        0.46895711        1.10106528
    31   109     0    13       0.000108945350       0.000083409122       0.000082950014       0.000109045799       0.000104428776       0.000104209992        3.14019755        0.70821075       -2.27837888        0.00056421        0.56220581       -2.13322736
    31   115     0    14       0.000094570287       0.000077614362       0.000077127998       0.000094564055       0.000083409122       0.000083109363       -0.00158167        0.58751145        0.98398427       -3.14122083        0.70821075        0.86233361
    31   121     0    15       0.000065767683       0.000072832182       0.000072514795       0.000065780881       0.000077614362       0.000077344705        3.14063219        0.46500985       -2.03433478        0.00008801        0.58751145       -2.15897020
    31   127     0    16       0.000056858572       0.000057594424       0.000057391062       0.000056927754       0.000072832182       0.000072667580       -0.00081819        0.57418853        0.99799644       -3.14131645        0.46500985        1.10508237
    31   133     0    17       0.000061304879       0.000046397568       0.000046134787       0.000061356160       0.000057594424       0.000057468275        3.14008816        0.71109967       -2.28149815        0.00052666        0.57418853       -2.14545380
    31   139     0    18       0.000052163680       0.000043627344       0.000043360409       0.000052158060       0.000046397568       0.000046229810       -0.00165462        0.57317355        0.99831591       -3.14130642        0.71109967        0.85917492
    31   145     0    19       0.000035903971       0.000040577859       0.000040558384       0.000035912556       0.000043627344       0.000043480173        3.14063510        0.45998617        0.00000000        0.00006722        0.57317355       -2.14472354
    31   151     0    20       0.000031806082       0.000033076323       0.000033053893       0.000000000000       0.000040577859       0.000040491361       -0.00088087        0.00000000        0.00000000        0.00000000        0.45998617        1.11009262
    31   157     0    21       0.000034419767       0.000025544824       0.000025391274       0.000000000000       0.000000000000       0.000000000000        3.14001230        0.71802186       -2.28846919        0.00000000        0.00000000        0.00000000
    31   163     0    22       0.000028390517       0.000024238972       0.000024099913       0.000000000000       0.000000000000       0.000000000000       -0.00157105        0.55458550        1.01695616        0.00000000        0.00000000        0.00000000
    31   169     0    23       0.000018905341       0.000022136827       0.000022055980       0.000000000000       0.000000000000       0.000000000000        3.14073954        0.44843178       -2.01790849        0.00000000        0.00000000        0.00000000
    31   175     0    24       0.000017130458       0.000016635307       0.000016576702       0.000000000000       0.000000000000       0.000000000000       -0.00106926        0.61674574        0.95534500        0.00000000        0.00000000        0.00000000
    31   181     0    25       0.000018829427       0.000013457738       0.000013383577       0.000000000000       0.000000000000       0.000000000000        3.13995505        0.73108664       -2.30129757        0.00000000        0.00000000        0.00000000
    31   187     0    26       0.000014381122       0.000013012559       0.000012965716       0.000000000000       0.000000000000       0.000000000000       -0.00148057        0.48598060        1.08575528        0.00000000        0.00000000        0.00000000
    31   193     0    27       0.000008005711       0.000010864963       0.000010853806       0.000000000000       0.000000000000       0.000000000000        3.14072348        0.32906356       -1.89950763        0.00000000        0.00000000        0.00000000
    31   199     0    28       0.000006468600       0.000005159036       0.000005153765       0.000000000000       0.000000000000       0.000000000000       -0.00160835        0.67594577        0.89448926        0.00000000        0.00000000        0.00000000
    31   205     0    29       0.000007542806       0.000002994945       0.000002990584       0.000000000000       0.000000000000       0.000000000000        3.14043354        1.70896596        3.00015592        0.00000000        0.00000000        0.00000000
    31   211     0    30       0.000005959947       0.000000000000       0.000000000000       0.000000000000       0.000000000000       0.000000000000       -0.00000359        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
