   0.0000000e+00   0.0000000e+00   3.9400751e+00
   1.6666667e-01   0.0000000e+00   3.9375773e+00
   3.3333333e-01   0.0000000e+00   3.9286774e+00
   5.0000000e-01   0.0000000e+00   3.9080086e+00
   6.6666667e-01   0.0000000e+00   3.8638364e+00
   8.3333333e-01   0.0000000e+00   3.7940235e+00
   1.0000000e+00   0.0000000e+00   3.7529824e+00
   1.1666667e+00   0.0000000e+00   3.7940102e+00
   1.3333333e+00   0.0000000e+00   3.8638220e+00
   1.5000000e+00   0.0000000e+00   3.9079954e+00
   1.6666667e+00   0.0000000e+00   3.9286658e+00
   1.8333333e+00   0.0000000e+00   3.9375702e+00
   2.0000000e+00   0.0000000e+00   3.9400751e+00
   0.0000000e+00   6.6666667e-01   3.8304456e+00
   1.6666667e-01   6.6666667e-01   3.8718768e+00
   3.3333333e-01   6.6666667e-01   3.8818067e+00
   5.0000000e-01   6.6666667e-01   3.8718548e+00
   6.6666667e-01   6.6666667e-01   3.8304003e+00
   8.3333333e-01   6.6666667e-01   3.7147476e+00
   1.0000000e+00   6.6666667e-01   3.4644065e+00
   1.1666667e+00   6.6666667e-01   3.1411122e+00
   1.3333333e+00   6.6666667e-01   2.9883293e+00
   1.5000000e+00   6.6666667e-01   3.1409943e+00
   1.6666667e+00   6.6666667e-01   3.4644018e+00
   1.8333333e+00   6.6666667e-01   3.7148120e+00
   2.0000000e+00   6.6666667e-01   3.8304456e+00
   0.0000000e+00   1.3333333e+00   3.8304035e+00
   1.6666667e-01   1.3333333e+00   3.7148756e+00
   3.3333333e-01   1.3333333e+00   3.4645093e+00
   5.0000000e-01   1.3333333e+00   3.1410265e+00
   6.6666667e-01   1.3333333e+00   2.9882711e+00
   8.3333333e-01   1.3333333e+00   3.1410755e+00
   1.0000000e+00   1.3333333e+00   3.4644409e+00
   1.1666667e+00   1.3333333e+00   3.7147662e+00
   1.3333333e+00   1.3333333e+00   3.8303283e+00
   1.5000000e+00   1.3333333e+00   3.8717145e+00
   1.6666667e+00   1.3333333e+00   3.8816542e+00
   1.8333333e+00   1.3333333e+00   3.8717544e+00
   2.0000000e+00   1.3333333e+00   3.8304035e+00
   0.0000000e+00   2.0000000e+00   3.9400751e+00
   1.6666667e-01   2.0000000e+00   3.9375773e+00
   3.3333333e-01   2.0000000e+00   3.9286774e+00
   5.0000000e-01   2.0000000e+00   3.9080086e+00
   6.6666667e-01   2.0000000e+00   3.8638364e+00
   8.3333333e-01   2.0000000e+00   3.7940235e+00
   1.0000000e+00   2.0000000e+00   3.7529824e+00
   1.1666667e+00   2.0000000e+00   3.7940102e+00
   1.3333333e+00   2.0000000e+00   3.8638220e+00
   1.5000000e+00   2.0000000e+00   3.9079954e+00
   1.6666667e+00   2.0000000e+00   3.9286658e+00
   1.8333333e+00   2.0000000e+00   3.9375702e+00
   2.0000000e+00   2.0000000e+00   3.9400751e+00
